iter,time,reward,steps,convergence
1,0.0003544170000000513,11.44,67.9,107.1
2,0.0004346299999999914,58.28,32.94,111.489858
3,0.0005705950000001181,82.54,16.52,112.934304758898
4,0.0005916440000004464,90.42,9.62,117.28644666656915
5,0.0006314660000006356,92.52,9.48,109.3235471374542
6,0.0006559290000005547,92.54,9.46,99.78867315809562
7,0.0006747030000009424,92.64,9.36,90.16494287892898
8,0.0006940450000008092,93.16,8.84,95.12989551776289
9,0.0007150940000006933,91.16,9.86,85.67880996468354
10,0.0007412630000005471,91.12,8.92,76.0803835289917
11,0.0007862060000003446,90.4,9.64,71.96250375461587
12,0.0008675570000002963,92.84,9.16,57.954606322718384
13,0.0008942950000001559,91.52,9.5,48.23019474749665
14,0.0009193259999999981,92.44,9.56,34.906439773586
15,0.0009728010000000786,92.96,9.04,33.54603565158153
16,0.0010427740000000796,92.86,9.14,33.79265591171297
17,0.0010860100000003037,92.38,9.62,33.897333779732726
18,0.0011167300000005653,92.1,9.9,20.509510654972605
19,0.0011406230000003958,92.42,9.58,32.807123223876786
20,0.0011741880000002425,92.5,9.5,45.99961928179624
21,0.0011997880000000904,90.84,9.2,42.590344651145244
22,0.0012418859999998588,93.02,8.98,50.3991943805479
23,0.0012646419999997605,92.0,9.02,52.0822810518644
24,0.0012896730000000467,92.26,9.74,51.41234279304213
25,0.001318117000000285,91.82,9.2,51.983110184863065
26,0.0013420110000001984,93.72,8.28,52.36148988216523
27,0.0013704549999999927,92.64,9.36,52.8896042463886
28,0.0013892279999998536,92.22,9.78,51.655139421047444
29,0.0014159659999997132,93.04,8.96,39.19597731211028
30,0.0014375829999995204,92.94,9.06,32.71721976229212
31,0.0014654589999993917,92.8,9.2,23.05082283725588
32,0.0014842319999996967,88.96,10.1,24.130746111398288
33,0.001504711999999575,90.26,9.78,21.335972930879706
34,0.001522916999999513,92.82,9.18,21.27756288578367
35,0.001574116999999653,92.76,9.24,28.699202843764418
36,0.001599147999999495,91.7,9.32,35.2648490635449
37,0.0016196279999993735,92.88,9.12,34.444554852573745
38,0.0016372639999993055,92.26,9.74,34.38188854384112
39,0.0016600199999992071,91.96,10.04,34.26913154949609
40,0.0016822059999994643,92.52,9.48,27.57354611650606
41,0.0017004099999997635,92.02,9.98,26.794168004597516
42,0.0017186149999997014,92.34,9.66,17.981637603932995
43,0.0017499039999999688,92.48,9.52,18.097209906235072
44,0.0017686770000002738,91.82,9.2,18.29886787024459
45,0.0017908640000001697,92.66,9.34,16.24671687391745
46,0.0018278419999999684,92.56,9.44,13.86396916694834
47,0.0018568559999998513,92.6,9.4,17.83882563302975
48,0.0018847309999996398,93.06,8.94,19.153138773695744
49,0.001924552999999385,92.74,9.26,19.544036903065326
50,0.001949583999999227,92.98,9.02,19.719562436789822
51,0.0019768909999990925,92.58,9.42,19.949151234057933
52,0.00200761099999891,91.7,9.32,24.443358778134638
53,0.002026952999999221,93.28,8.72,24.190678836515993
54,0.002048001999999105,92.14,9.86,24.03109986765393
55,0.002080996999999307,92.52,9.48,17.971594347975447
56,0.00213048999999943,91.88,9.14,13.2206825594598
57,0.002170880999999625,92.54,9.46,9.55754969565906
58,0.0021879469999994683,92.02,9.0,8.436373399688316
59,0.002211839999999299,92.48,9.52,8.586783980708097
60,0.0022408539999991817,91.82,9.2,12.382742448913868
61,0.002257920999999108,91.98,9.04,15.199474719009306
62,0.002278969999998992,91.58,9.44,12.677528149062088
63,0.0022966049999988414,90.86,9.18,13.365103576921872
64,0.0023204989999987546,91.98,10.02,14.131064932982861
65,0.0023426859999986505,93.1,8.9,14.096335939767801
66,0.002366578999998925,91.6,9.42,14.290270625299707
67,0.0023836449999992126,92.8,9.2,14.224196763480728
68,0.002403555999999085,93.04,8.96,13.94418649154002
69,0.0024274499999994426,92.54,9.46,13.505051255198254
70,0.002454187999999302,91.12,9.9,9.568495315818192
71,0.002480356999999156,93.06,8.94,7.01470884573167
