iter,time,reward,steps,convergence
1,0.0015650140000076362,-806.86,299.27,89.59
2,0.0025617069999981368,-737.64,300.0,80.17999999999999
3,0.0035083390000067993,-582.23,300.0,70.28
4,0.004354846000012458,-444.71,299.89,60.86999999999999
5,0.005175184000023592,-478.68,298.33,51.0141
6,0.005987557000025845,-476.3,300.0,41.604099999999995
7,0.006810739000030708,-530.17,299.56,32.19409999999999
8,0.007619130000023233,-402.83,300.0,22.784100000000002
9,0.008944641000027787,-364.53,300.0,13.214364244800766
10,0.00973084600002494,-503.28,299.35,3.3143642448007666
11,0.010519326000022033,-318.17,300.0,2.82452853388112
12,0.011738455000028125,-629.65,299.95,2.812263393307903
13,0.01338026900003797,-299.0,300.0,2.812265824074933
14,0.014272856000033585,-299.0,300.0,2.3222661115379877
15,0.015100589000041964,-299.0,300.0,2.2781661580003516
16,0.01593970000004674,-299.0,300.0,1.7881661892442182
17,0.016758900000056087,-299.0,300.0,1.2981680328690786
18,0.017572981000057553,-303.9,300.0,0.8081855235046789
19,0.018394456000052628,-299.98,300.0,0.47792168786426004
20,0.01921422500004155,-299.0,300.0,0.47792190710267163
21,0.020024323000043864,-299.0,300.0,0.4861847258053487
22,0.02086457200005043,-299.0,300.0,0.008451249266695982
23,0.021695150000056174,-299.0,300.0,0.00844924114297214
24,0.022559293000057323,-299.0,300.0,0.008449441439827865
25,0.02338532000005955,-299.0,300.0,0.008449643186676781
26,0.02421020900005999,-299.0,300.0,0.008451426118706706
27,0.02504533800005504,-299.0,300.0,0.00845057354943748
28,0.025989694000060126,-299.0,300.0,0.00843390718619048
29,0.027339099000059264,-299.0,300.0,0.008433659362185607
30,0.028206655000062142,-299.0,300.0,0.008433542506656977
31,0.029065109000057987,-299.0,300.0,6.522672379105643e-06
32,0.02991730500005474,-299.0,300.0,5.2420534956354455e-06
33,0.03077746600004616,-299.0,300.0,6.012710024094758e-06
34,0.03161316400004921,-299.0,300.0,5.643702790791849e-06
35,0.03246308500004602,-299.0,300.0,5.4884568839952404e-06
36,0.03327090700004476,-299.0,300.0,3.739148696979555e-06
37,0.034096365000038986,-299.0,300.0,0.007574769790579694
38,0.034910445000036816,-299.0,300.0,0.007574036790212802
39,0.03572111200003292,-299.0,300.0,0.007573927374815525
40,0.03659492600003489,-299.0,300.0,0.007575511492517251
41,0.03740729900003714,-299.0,300.0,0.007575546279844048
42,0.0382247920000367,-299.0,300.0,0.0075755233229273244
43,0.039063335000037114,-299.0,300.0,0.007574380342015274
44,0.039897326000030375,-299.0,300.0,0.007575043712469665
45,0.04138098900003229,-299.0,300.0,0.0075756631185953435
46,0.042241149000034284,-299.0,300.0,0.007576348989913129
47,0.04308026000003906,-299.0,300.0,4.567972895586081e-06
48,0.043941558000042846,-299.0,300.0,4.949285947475346e-06
49,0.04540417200004754,-299.0,300.0,5.007672649526285e-06
50,0.04631041300004313,-299.0,300.0,3.670946463785185e-06
51,0.04734920400004228,-299.0,300.0,3.6512467445959373e-06
52,0.04825999500003775,-299.0,300.0,3.6496368792882095e-06
53,0.049144048000044904,-299.0,300.0,3.683259926390292e-06
54,0.05001729200004945,-299.0,300.0,3.963623849756459e-06
55,0.05099123000005079,-299.0,300.0,3.273486201749165e-06
56,0.05185821700004567,-299.0,300.0,6.1237804146685445e-06
57,0.052730324000052065,-299.0,300.0,6.633263126332167e-06
58,0.053576262000049724,-299.0,300.0,6.312589584922535e-06
59,0.054432440000056204,-299.0,300.0,6.676291302198933e-06
60,0.05527155100004677,-299.0,300.0,6.412781672793244e-06
61,0.05683542700005262,-299.0,300.0,6.8044905205510984e-06
62,0.057640974000051415,-299.0,300.0,7.087133292316139e-06
63,0.0584596060000564,-299.0,300.0,7.766631455297102e-06
64,0.059273686000054226,-299.0,300.0,7.218713652434872e-06
65,0.06009345500005736,-299.0,300.0,7.65358645651304e-06
66,0.060860886000057235,-299.0,300.0,4.111940991435858e-06
67,0.061628318000060744,-299.0,300.0,3.807415130552272e-06
68,0.06239347400006068,-299.0,300.0,4.018484261791855e-06
69,0.06331905600005427,-299.0,300.0,3.940003595914732e-06
70,0.06417978500006427,-299.0,300.0,3.885434783512665e-06
71,0.0648857770000717,-299.0,300.0,4.162132994167677e-06
72,0.06562647100007268,-299.0,300.0,3.861015143513668e-06
73,0.06635749400007285,-299.0,300.0,3.132875197309204e-06
74,0.06706177900007049,-299.0,300.0,2.6844334868769694e-06
75,0.06778426800006798,-299.0,300.0,2.3981219982260883e-06
76,0.06846579700005861,-299.0,300.0,2.3717307215065376e-06
77,0.06914903300005903,-299.0,300.0,1.946401731345304e-06
78,0.06982487300005857,-299.0,300.0,1.9407259699733005e-06
79,0.07050526400006163,-299.0,300.0,1.8533907308437847e-06
80,0.07120215300005839,-299.0,300.0,1.8398143936337875e-06
81,0.07189392200005784,-299.0,300.0,1.0854515721803182e-06
82,0.07260446400005094,-299.0,300.0,1.0439619074986695e-06
83,0.0732894060000433,-299.0,300.0,1.2976473399817224e-06
84,0.0739840190000507,-299.0,300.0,1.2521258113906698e-06
85,0.07469854400004294,-299.0,300.0,2.8314931981299196e-06
86,0.07542501500003596,-299.0,300.0,3.104342826532047e-06
87,0.07614466000003972,-299.0,300.0,3.3006203736363203e-06
88,0.07686202900003991,-299.0,300.0,3.10763195727759e-06
89,0.07762832200005221,-299.0,300.0,2.9407302932327182e-06
90,0.07835536200005322,-299.0,300.0,3.0149124881972965e-06
91,0.07909321100005684,-299.0,300.0,3.084035667200169e-06
92,0.07981626900004812,-299.0,300.0,3.829978632552411e-06
93,0.08056265100003657,-299.0,300.0,3.626640022957872e-06
94,0.0813226870000392,-299.0,300.0,3.649143009454292e-06
95,0.08207248300004721,-299.0,300.0,1.9399837555056364e-06
96,0.08360450200005687,-299.0,300.0,1.6795953570181155e-06
97,0.08435543600006667,-299.0,300.0,1.525629984655552e-06
98,0.08509157900006414,-299.0,300.0,1.712959810618031e-06
99,0.08586356100006753,-299.0,300.0,1.6449502240334368e-06
100,0.08664635200007353,-299.0,300.0,2.1052124083098534e-06
101,0.08742800600006717,-299.0,300.0,2.0760244268558383e-06
102,0.0882119360000786,-299.0,300.0,1.3536986756434998e-06
103,0.08897197200008122,-299.0,300.0,1.3276803770168044e-06
104,0.0897456610000944,-299.0,300.0,1.3269140040961246e-06
105,0.09051138600008812,-299.0,300.0,1.3137379852423692e-06
106,0.09127540400008627,-299.0,300.0,1.3321617672090723e-06
107,0.09204909300008524,-299.0,300.0,1.322852313023759e-06
108,0.09280287100008877,-299.0,300.0,1.415731806275744e-06
109,0.09355323600009058,-299.0,300.0,1.4377125978626282e-06
110,0.09433887200009394,-299.0,300.0,9.239186937293198e-07
111,0.09513304100008213,-299.0,300.0,9.131694412189972e-07
112,0.09591355700007398,-299.0,300.0,2.3514598417762045e-05
113,0.09669066000007831,-299.0,300.0,2.3498490105566815e-05
114,0.09747515800007989,-299.0,300.0,2.3460152723941975e-05
115,0.09825169200007622,-299.0,300.0,4.0041025857817655e-05
116,0.09902879400007691,-299.0,300.0,4.232897116054346e-05
117,0.0998229630000651,-299.0,300.0,4.250354817969537e-05
118,0.10061201200005598,-299.0,300.0,4.2259963599633465e-05
119,0.10139935400005129,-299.0,300.0,4.225651101137373e-05
120,0.10214801200005752,-299.0,300.0,4.223018267026646e-05
121,0.10288643000005493,-299.0,300.0,4.2402912077932343e-05
122,0.10362371000005055,-299.0,300.0,1.992226150520082e-05
123,0.10435473200006129,-299.0,300.0,2.003622748674161e-05
124,0.10512102600006301,-299.0,300.0,2.0134347754208192e-05
125,0.10804170300006888,-299.0,300.0,3.579249106167026e-06
126,0.10883587200007128,-299.0,300.0,1.3228735554093873e-06
127,0.10961354300007997,-299.0,300.0,1.535611887959476e-06
128,0.1104333120000831,-299.0,300.0,1.503257090007537e-06
129,0.1112883520000878,-299.0,300.0,1.5512307712128858e-06
130,0.11255413000009185,-299.0,300.0,2.989680675113959e-06
131,0.11339381100009405,-299.0,300.0,2.80739076856662e-06
132,0.11447299300009206,-299.0,300.0,3.9692886915077e-06
133,0.11584287800009463,-299.0,300.0,3.9092870267154465e-06
134,0.11669450500009759,-299.0,300.0,3.882837366120384e-06
135,0.11756661100010035,-299.0,300.0,5.016768710675024e-06
136,0.11842506500011041,-299.0,300.0,4.983193335306169e-06
137,0.11930968800011499,-299.0,300.0,4.657122930495916e-06
138,0.12016074600010995,-299.0,300.0,4.5719321647652574e-06
139,0.12101066700010676,-299.0,300.0,5.402016262223696e-06
140,0.12198346700010632,-299.0,300.0,3.964926827393356e-06
141,0.12286410700009753,-299.0,300.0,4.0112807056402746e-06
142,0.12371004500009519,-299.0,300.0,3.3540752838234766e-06
143,0.12454858700009197,-299.0,300.0,3.2944552302183185e-06
144,0.12539623100009578,-299.0,300.0,3.25513593679716e-06
145,0.12621656900010692,-299.0,300.0,2.3957642667937764e-06
146,0.12706023200010463,-299.0,300.0,2.3641456536438453e-06
147,0.1278635040001035,-299.0,300.0,2.7722625006276756e-06
148,0.12867815300010932,-299.0,300.0,2.7372500056799255e-06
149,0.1295013360001036,-299.0,300.0,1.8269924439096031e-06
150,0.13030403900010867,-299.0,300.0,2.106376985011593e-06
151,0.13112267000011002,-299.0,300.0,2.404749444906429e-06
152,0.13194243900009894,-299.0,300.0,1.7805875373255732e-06
153,0.1327064570001113,-299.0,300.0,1.8319918368092659e-06
154,0.13349266200010845,-299.0,300.0,2.1767502886405053e-06
155,0.13428455500010728,-299.0,300.0,2.2122203858998547e-06
156,0.13505369300010273,-299.0,300.0,2.2134047796384946e-06
157,0.13584160400009182,-299.0,300.0,2.0375551457618714e-06
158,0.1367023330000876,-299.0,300.0,2.3130437739382614e-06
159,0.13751584400009165,-299.0,300.0,2.2831780569276815e-06
160,0.13833276900008684,-299.0,300.0,2.2676785860653583e-06
161,0.1394335700000795,-299.0,300.0,1.8972114091297953e-06
162,0.14061173900007873,-299.0,300.0,1.8889835615709671e-06
163,0.14168466400006707,-299.0,300.0,2.811548611703074e-06
164,0.14271207700006983,-299.0,300.0,2.442897650212217e-06
165,0.1437059260000666,-299.0,300.0,2.1090378581334335e-06
166,0.14468782800007318,-299.0,300.0,2.098701099839673e-06
167,0.14563218400007827,-299.0,300.0,1.775952459581731e-06
168,0.14653159700007734,-299.0,300.0,1.4534358086848441e-06
169,0.14743726800008972,-299.0,300.0,1.438101071471465e-06
170,0.14832871700009775,-299.0,300.0,1.1740757656752976e-06
171,0.14941017500009934,-299.0,300.0,1.4929824743603603e-06
172,0.15050414900009912,-299.0,300.0,1.4789552594152155e-06
173,0.15139047800010985,-299.0,300.0,6.13180091590948e-07
174,0.15227851300011253,-299.0,300.0,6.164149553455899e-07
175,0.1531278640001119,-299.0,300.0,5.980762523449811e-07
176,0.15397380200010957,-299.0,300.0,5.843354671242196e-07
177,0.15693259400009651,-299.0,300.0,5.634576268676028e-07
178,0.1577495190000917,-299.0,300.0,8.08163767374026e-07
179,0.15857952800008945,-299.0,300.0,8.110897056212707e-07
180,0.15939417700009528,-299.0,300.0,8.118657390809858e-07
181,0.16020598100008954,-299.0,300.0,4.829244517168263e-07
182,0.16103200800007755,-299.0,300.0,5.866412791988296e-07
183,0.16182959000008168,-299.0,300.0,4.6022314705851384e-07
184,0.16265846100007764,-299.0,300.0,4.589615542727188e-07
185,0.16351122500007875,-299.0,300.0,4.5035261564407847e-07
186,0.1643036880000892,-299.0,300.0,4.5497377101355594e-07
187,0.1651041150000907,-299.0,300.0,4.621749056354929e-07
188,0.16589430200008337,-299.0,300.0,2.193491596358399e-07
189,0.16665149300008864,-299.0,300.0,1.7272154167358166e-06
190,0.16744111100008752,-299.0,300.0,1.7161515586394671e-06
191,0.16820626700008745,-299.0,300.0,1.924512955042701e-06
192,0.16899133400008282,-299.0,300.0,1.809245163997275e-06
193,0.16977981400009412,-299.0,300.0,3.166504315288421e-06
194,0.1705364360001056,-299.0,300.0,1.663461181351522e-05
195,0.17132832900010442,-299.0,300.0,0.0007599661630294463
196,0.17210827600010248,-299.0,300.0,0.0007601301817487637
197,0.17287684500010414,-299.0,300.0,0.0007601878045392141
198,0.1736505340001031,-299.0,300.0,0.0007602143714407816
199,0.1744503920000966,-299.0,300.0,0.0007587167685230156
200,0.17524342400010084,-299.0,300.0,0.0007588428410443271
201,0.17603190400009794,-299.0,300.0,0.0007599492779206685
202,0.17722600200009708,-299.0,300.0,0.000759968358343599
203,0.1779968470000881,-299.0,300.0,0.0007596548682286652
204,0.17879329100009045,-299.0,300.0,0.0007462802719018669
205,0.17959428700008573,-299.0,300.0,3.0376047760682924e-06
206,0.18039926500009074,-299.0,300.0,2.926998055841068e-06
207,0.18175720400009254,-299.0,300.0,0.00015660090158320372
208,0.1829962450000835,-299.0,300.0,0.00018292504056205416
209,0.18438149000007797,-299.0,300.0,0.00020069937594797694
210,0.1852353930000703,-299.0,300.0,0.00020065422423840574
211,0.1866263270000701,-299.0,300.0,0.00019941726274055326
212,0.18748193600006857,-299.0,300.0,0.00019946717378900304
213,0.18833754500008126,-299.0,300.0,0.00019844311612473575
214,0.18919144700008417,-300.47,300.0,0.00019837146514447567
215,0.19005558900008168,-299.0,300.0,0.0001986990338139094
216,0.19134241700008658,-299.0,300.0,0.00019875433751650461
217,0.19222704000009116,-299.0,300.0,4.509405043933157e-05
218,0.19307297800008882,-299.0,300.0,2.1835930620284217e-05
219,0.19388876500008223,-299.0,300.0,4.221169066909169e-06
220,0.19470398300008185,-299.0,300.0,4.2886259777219495e-06
221,0.19552432100007877,-299.0,300.0,4.636948341385505e-06
222,0.19636400200008097,-299.0,300.0,8.646659905764409e-06
223,0.19717068600007792,-299.0,300.0,8.697192660633845e-06
224,0.1979665620000759,-299.0,300.0,8.880743257577705e-06
225,0.19868222500006993,-299.0,300.0,8.573341996509499e-06
226,0.19941779800006998,-299.0,300.0,8.670608015393099e-06
227,0.20013630500007196,-299.0,300.0,1.0266848001094786e-05
228,0.2008895140000675,-299.0,300.0,7.292398383640375e-06
229,0.20160802100006947,-299.0,300.0,7.191918912496931e-06
230,0.20231401200007326,-299.0,300.0,8.651306742990528e-06
231,0.20299326600007817,-299.0,300.0,9.290711578557875e-06
232,0.20370210200007932,-299.0,300.0,5.2963378394110805e-06
233,0.2043915950000752,-299.0,300.0,5.2680129343229964e-06
234,0.20509076000007553,-299.0,300.0,5.1175583266172e-06
235,0.20577684000006968,-299.0,300.0,5.026998724133591e-06
236,0.20645040500006928,-299.0,300.0,4.88489781531598e-06
237,0.20721385400007364,-299.0,300.0,4.172043357186794e-06
238,0.2078885560000714,-299.0,300.0,4.9141636907279466e-06
239,0.20859341000006282,-299.0,300.0,4.921281534109312e-06
240,0.20928176600006054,-299.0,300.0,3.431429325928548e-06
241,0.2099621570000636,-299.0,300.0,3.2417358397651697e-06
242,0.21067383800006212,-299.0,300.0,3.177539670673468e-06
243,0.2113741400000606,-299.0,300.0,4.604408447050901e-06
244,0.21208752700005107,-299.0,300.0,4.633322868130563e-06
245,0.2127821410000479,-299.0,300.0,4.690102382198802e-06
246,0.21350804400005075,-299.0,300.0,4.632722504993581e-06
247,0.21424703100005615,-299.0,300.0,3.69003790581246e-06
248,0.21498601800006156,-299.0,300.0,2.8692479546066353e-06
249,0.21607259600007467,-299.0,300.0,2.831171954653655e-06
250,0.2168189780000631,-299.0,300.0,2.7651030094943964e-06
251,0.2175426050000624,-299.0,300.0,2.1648064461032845e-06
252,0.21827931600006423,-299.0,300.0,2.1737240075481167e-06
253,0.21902683600006867,-299.0,300.0,1.0444851454849413e-06
254,0.21976297900006614,-299.0,300.0,9.629614496020623e-07
255,0.22049286400006451,-299.0,300.0,9.313688664747133e-07
256,0.22123583300006544,-299.0,300.0,1.254866195665727e-06
257,0.22198733600006904,-299.0,300.0,1.2682114927997644e-06
258,0.22275192300006097,-299.0,300.0,1.2594228877560454e-06
259,0.2235170790000609,-299.0,300.0,3.549775618978401e-05
260,0.2242930430000598,-299.0,300.0,3.5820090380411786e-05
261,0.22505421700006423,-299.0,300.0,3.58259364730884e-05
262,0.22581027100007134,-299.0,300.0,3.624975827989374e-05
263,0.2265720130000659,-299.0,300.0,3.606379111431579e-05
264,0.2273314790000569,-299.0,300.0,3.6132249003628655e-05
265,0.22806364000005885,-299.0,300.0,3.619404732120301e-05
266,0.22882993300005694,-299.0,300.0,3.6424357311659605e-05
267,0.22966051100004847,-299.0,300.0,3.693280437602198e-05
268,0.23039494700005037,-299.0,300.0,3.6931232040160465e-05
269,0.2311601030000503,-299.0,300.0,2.6789035629803948e-06
270,0.2318939700000584,-299.0,300.0,2.3214617129951876e-06
271,0.2326340950000514,-299.0,300.0,2.237324440557131e-06
272,0.23340095700005747,-299.0,300.0,1.9082100038758653e-06
273,0.23423665500006052,-299.0,300.0,1.8011245956017775e-06
274,0.23497450500005357,-299.0,300.0,1.7761437163699156e-06
275,0.23573681600005614,-299.0,300.0,1.685244379245887e-06
276,0.23649799000004634,-299.0,300.0,1.129931392540584e-06
277,0.2372597320000409,-299.0,300.0,7.522797588421781e-07
278,0.23800895900004093,-299.0,300.0,7.740994618643526e-07
279,0.2387644430000364,-299.0,300.0,2.221785534572973e-06
280,0.23952277200002925,-299.0,300.0,2.599395585889397e-06
281,0.24027711900002657,-299.0,300.0,2.4418687942784345e-06
282,0.24101667400002214,-299.0,300.0,2.335031039990554e-06
283,0.24180230900000765,-299.0,300.0,2.3154049657136964e-06
284,0.24255950000001292,-299.0,300.0,2.2987717471778524e-06
285,0.24335196199999132,-299.0,300.0,2.796666282733895e-06
286,0.24417514399999618,-299.0,300.0,3.932290492514312e-06
287,0.2449795530000074,-299.0,300.0,3.774398562939041e-06
288,0.2457390189999984,-299.0,300.0,4.192265519975535e-06
289,0.24650417499999833,-299.0,300.0,2.720592509319886e-06
290,0.24729777500000694,-299.0,300.0,2.341680271911173e-06
291,0.24813233500003662,-299.0,300.0,2.3244496290431018e-06
292,0.24895779300004506,-299.0,300.0,3.0383880044837497e-05
293,0.24980771300002402,-299.0,300.0,3.070103658018297e-05
294,0.2506633220000083,-299.0,300.0,3.0925301521733674e-05
295,0.2519774560000201,-299.0,300.0,3.270590288053654e-05
296,0.25329102000000603,-299.0,300.0,3.162900912485611e-05
297,0.2546648870000183,-299.0,300.0,3.1661934740156995e-05
298,0.2555108250000444,-299.0,300.0,3.122348471862324e-05
299,0.2563590380000278,-299.0,300.0,3.123831861557846e-05
300,0.25721578500002806,-299.0,300.0,3.127185581206504e-05
301,0.2580691190000266,-299.0,300.0,3.139790085668892e-05
302,0.25892302200003314,-299.0,300.0,3.4671430370281087e-06
303,0.2598025240000368,-299.0,300.0,3.201079763925918e-06
304,0.260642205000039,-299.0,300.0,3.007407129018702e-06
305,0.26145912900005897,-299.0,300.0,7.77661891504522e-07
306,0.2622726410000382,-299.0,300.0,7.279295033413291e-07
307,0.2631174410000199,-299.0,300.0,6.90546019654903e-07
308,0.26392014400002495,-299.0,300.0,8.463313307061071e-07
309,0.26470805500002825,-299.0,300.0,8.331645531711728e-07
310,0.2655192900000145,-299.0,300.0,9.437500580133928e-07
311,0.2662804640000047,-299.0,300.0,8.929224264875301e-07
312,0.267059273000001,-299.0,300.0,8.021224786602943e-07
313,0.2678523040000016,-299.0,300.0,1.3207369264023328e-06
314,0.2686276990000067,-299.0,300.0,1.3551013154255997e-06
315,0.2695015129999945,-299.0,300.0,1.4108168883808503e-06
316,0.2703087659999994,-299.0,300.0,1.7268171731643634e-06
317,0.2710761970000135,-299.0,300.0,4.578110653596923e-06
318,0.2718931220000229,-299.0,300.0,1.4023349180547484e-05
319,0.2727100470000323,-299.0,300.0,1.4258961347479725e-05
320,0.27350137100000893,-299.0,300.0,1.4221543054304675e-05
321,0.2742961090000051,-299.0,300.0,1.4193836301501506e-05
322,0.2770284830000094,-299.0,300.0,1.4648458009958176e-05
323,0.27781298100001095,-299.0,300.0,1.4264320799384223e-05
324,0.2786259240000106,-299.0,300.0,1.4335484878813532e-05
325,0.2794115599999998,-299.0,300.0,1.7296393538401843e-05
326,0.28020231600001466,-299.0,300.0,1.699141920283864e-05
327,0.28098567600002866,-299.0,300.0,3.365891630267015e-05
328,0.2818082890000255,-299.0,300.0,2.4404391109555944e-05
329,0.2826189560000216,-299.0,300.0,2.427374572420149e-05
330,0.2834182450000071,-299.0,300.0,2.4258832442569656e-05
331,0.28420615699999985,-299.0,300.0,2.459306395223848e-05
332,0.2849849659999961,-299.0,300.0,2.4518605344781007e-05
333,0.2863104779999901,-299.0,300.0,2.4335638389061388e-05
334,0.28712228199998435,-299.0,300.0,2.431280610153408e-05
335,0.2879141749999974,-299.0,300.0,2.1331441587335576e-05
336,0.2886929840000221,-299.0,300.0,2.1412549581611984e-05
337,0.2894632600000193,-299.0,300.0,5.368591034482506e-06
338,0.2902688070000181,-299.0,300.0,5.156265953587536e-06
339,0.29102087800001186,-299.0,300.0,5.1279949715876684e-06
340,0.2917866030000198,-299.0,300.0,7.809600303687602e-06
341,0.29258532400004356,-299.0,300.0,7.665952421120891e-06
342,0.2933504800000435,-299.0,300.0,9.717950209164884e-06
343,0.2941036890000248,-299.0,300.0,9.750163025046277e-06
344,0.294866001000031,-299.0,300.0,9.644132198616262e-06
345,0.2956533430000263,-299.0,300.0,9.779586216041026e-06
346,0.29644125400002963,-299.0,300.0,9.78516736296342e-06
347,0.29719560100002695,-299.0,300.0,6.387039169908348e-06
348,0.29798066800003653,-299.0,300.0,6.4016541017508645e-06
349,0.29876345900004253,-299.0,300.0,6.520559668388159e-06
350,0.29951211700003455,-299.0,300.0,3.863468194253983e-06
351,0.3002710140000602,-299.0,300.0,2.2776671698920836e-05
352,0.30106120100006706,-299.0,300.0,2.055219025152155e-05
353,0.30183261400006245,-299.0,300.0,2.072532625021495e-05
354,0.3025858240000616,-299.0,300.0,2.3474277607249406e-05
355,0.30388004700006377,-299.0,300.0,2.565204225817297e-05
356,0.3057642080000562,-299.0,300.0,2.7091167838477757e-05
357,0.307696155000059,-299.0,300.0,2.7208411451340454e-05
358,0.3087309640000342,-299.0,300.0,2.7147689382900354e-05
359,0.30973789800003715,-299.0,300.0,3.054207734010106e-05
360,0.31080285800004503,-299.0,300.0,3.055235673201651e-05
361,0.31176200500004825,-299.0,300.0,1.18664521323808e-05
362,0.3127012400000524,-299.0,300.0,1.1611104592645916e-05
363,0.3136364930000468,-299.0,300.0,1.1451634787817965e-05
364,0.3145461460000547,-299.0,300.0,9.837519147026797e-06
365,0.3154193910000629,-299.0,300.0,7.640286871435364e-06
366,0.31690020900006743,-299.0,300.0,6.237292957678164e-06
367,0.31805733000004466,-299.0,300.0,6.121962810823333e-06
368,0.3189317130000404,-299.0,300.0,6.60116494657359e-06
369,0.31981349100004763,-299.0,300.0,3.0727102242167346e-06
370,0.32073338400005014,-299.0,300.0,2.9354572049555826e-06
371,0.321633935000051,-299.0,300.0,2.5918544949377066e-06
372,0.32314888700005895,-299.0,300.0,3.1732604767853443e-06
373,0.32442433700006745,-299.0,300.0,3.1418951223827206e-06
374,0.32740190200007646,-299.0,300.0,2.0110247291427184e-06
375,0.32831667500008166,-299.0,300.0,1.8325346573533352e-06
376,0.32965185700010124,-299.0,300.0,2.267814714684846e-06
377,0.3305359100000942,-299.0,300.0,2.218735335191013e-06
378,0.3314171190000934,-299.0,300.0,1.6429759455149906e-06
379,0.33228751900009,-299.0,300.0,1.669432027995299e-06
380,0.3331260620000762,-299.0,300.0,1.6797075588215193e-06
381,0.33399134300006494,-299.0,300.0,3.5838882595840004e-06
382,0.33500681000006693,-299.0,300.0,3.050420973238488e-06
383,0.33582657900007007,-299.0,300.0,3.0308771215459275e-06
384,0.3366429350000715,-299.0,300.0,4.851001449424075e-06
385,0.33747237500008964,-299.0,300.0,4.892654231980487e-06
386,0.33833196600008364,-299.0,300.0,4.337859395775468e-06
387,0.339172215000076,-299.0,300.0,6.675708421255422e-06
