iter,time,reward,steps,convergence
1,0.0013164090000827855,-455.31,300.0,94.275242658
2,0.0025099390001059874,-720.69,300.0,88.965242658
3,0.003644873000098414,-300.47,300.0,83.65524265799999
4,0.004789478000134295,-510.09,300.0,78.505622658
5,0.005870367000170518,-316.62,300.0,73.03362265799998
6,0.0070678780001571795,-457.29,300.0,67.88400265799999
7,0.008129425000106494,-320.25,300.0,60.1687993941894
8,0.009151719000101366,-300.96,300.0,53.00010043525208
9,0.010144430000082139,-316.24,300.0,47.70051442525208
10,0.011134866000134025,-305.35,300.0,41.97727385056272
11,0.012144644000159133,-329.56,300.0,41.546952588946965
12,0.013079329000106554,-661.25,300.0,42.06789975950426
13,0.013965658000188341,-648.83,300.0,39.697086297577684
14,0.014849142000116444,-798.69,300.0,42.0301926238263
15,0.01575595100018745,-464.54,300.0,40.48461282645938
16,0.016494369000270126,-300.07,300.0,37.790710073036436
17,0.01737444000036703,-352.8,300.0,40.09746853009369
18,0.018251667000413363,-433.76,300.0,42.737706183453795
19,0.019088502000386143,-412.68,300.0,44.05918193648501
20,0.01996459100030279,-390.7,300.0,46.10330815469796
21,0.020791756000335226,-350.83,300.0,47.430775213146596
22,0.021631436000348003,-591.81,300.0,47.994707376508174
23,0.022440396000320106,-439.85,300.0,53.64802634685067
24,0.023288041000341764,-354.57,300.0,51.69405567250211
25,0.024452557000358865,-411.04,299.95,52.789293543426695
26,0.024956024000402977,-367.5,300.0,54.411204241209454
27,0.025787171000388298,-443.5,300.0,52.97564077644016
28,0.027349909000463413,-305.55,300.0,51.75495247299788
29,0.028819918000522193,-392.02,300.0,49.08331266985653
30,0.029482105000511183,-431.2,300.0,47.3003858577463
31,0.030163634000473394,-344.03,299.83,44.700875504124646
32,0.031024932000377703,-460.94,299.5,45.998092274520175
33,0.031858924000289335,-410.46,299.87,45.956469957957594
34,0.032687795000356346,-448.99,294.64,43.47158391434819
35,0.03415268500032198,-520.34,292.04,42.68576026975816
36,0.03496221400030208,-452.43,300.0,43.72213391054696
37,0.03579961900027229,-448.68,298.56,41.34882960020694
38,0.03887218900024436,-305.02,298.95,44.30458256478214
39,0.039270411000302374,-387.57,298.5,48.14935487504062
40,0.040098713000361386,-484.56,294.13,48.64465432026639
41,0.040757486000416066,-552.54,299.13,49.71020029055186
42,0.041582944000424504,-434.59,299.13,46.897658543977535
43,0.04267521100041449,-361.89,300.0,40.77098862285405
44,0.043526269000381035,-317.22,300.0,40.77979084574843
45,0.04436139800031924,-346.94,300.0,41.48443926002351
46,0.0452084740003329,-319.32,299.1,43.035756546453385
47,0.046021416000257886,-352.44,300.0,45.724756331482304
48,0.04669555000032233,-332.23,297.04,40.90353304291683
49,0.047518732000412456,-368.01,276.88,39.35679800235321
50,0.04833850100044401,-336.37,279.31,38.46274340184322
51,0.04915087400047469,-292.35,275.0,38.12064537194061
52,0.049418821000472235,-352.99,299.15,39.582403238917706
53,0.050225506000401765,-361.4,299.7,42.51680465070714
54,0.0510515330004182,-379.98,299.98,45.53811307097285
55,0.05240207500048655,-396.19,297.3,47.206111457345564
56,0.0532241200005501,-308.2,300.0,47.825740712126255
57,0.05404900900055054,-391.11,299.24,49.23363102258422
58,0.054898360000493085,-349.24,300.0,50.676364230346415
59,0.055738041000495286,-301.32,300.0,50.338957391752444
60,0.05723365000051217,-338.81,298.55,50.27903270264424
61,0.05808243300054983,-304.69,300.0,46.986399944779905
62,0.05891414900054315,-358.91,297.76,48.476010448998395
63,0.059388034000562584,-342.69,297.94,48.801965492728044
64,0.06020780300059414,-384.39,298.01,48.507576478647366
65,0.06042967000053068,-416.07,294.47,45.07360068295352
66,0.06178533300055733,-742.72,290.45,41.694949059129875
67,0.06264890600050421,-742.7,289.31,44.14850021383163
68,0.06349200000056499,-317.43,299.82,46.443029835764214
69,0.06409331600059431,-410.2,300.0,45.46433356506958
70,0.06495347600059631,-312.17,300.0,46.90775142604862
71,0.06577665900056218,-302.86,300.0,49.61380590706098
72,0.0674947040005236,-367.27,300.0,49.11052482683159
73,0.06808976200056804,-303.14,299.62,50.90369901027836
74,0.06901591300061227,-323.04,300.0,50.155067545436886
75,0.06957058000057259,-303.62,300.0,49.46218013765699
76,0.07050185200057513,-406.32,299.91,48.90008952006337
77,0.07142402200054221,-339.69,294.06,46.52673499607597
78,0.0723342440005581,-536.29,290.95,43.78284144311339
